player_height_cm,player_weight_kg,position,team,age,games_played,minutes_per_game,points_per_game,assists_per_game,rebounds_per_game,steals_per_game,blocks_per_game,turnovers_per_game,label
178,87,PF,Team_23,25,56,19.4,3.4,3.8,13.5,0.86,2.6,1.1,Bench
179,81,C,Team_4,38,3,3.4,10.0,11.1,6.6,1.43,0.72,1.96,Bench
215,108,SG,Team_15,31,5,18.9,25.6,3.9,14.0,1.05,1.7,4.16,Rotation
218,95,SF,Team_22,20,14,1.7,26.4,6.3,2.3,0.23,1.91,2.28,Rotation
197,80,C,Team_18,37,44,2.1,11.4,4.8,9.8,1.14,0.1,3.34,Rotation
214,79,SF,Team_9,32,81,12.1,32.9,2.8,6.5,2.82,2.28,0.9,Rotation
211,72,SG,Team_20,32,80,25.7,17.6,11.9,1.4,0.97,2.9,4.69,Rotation
185,76,PG,Team_29,27,59,26.8,30.7,8.1,14.0,1.59,0.6,4.13,Rotation
185,73,SG,Team_17,22,27,34.3,18.5,6.1,11.8,2.91,0.16,0.15,Rotation
187,109,C,Team_30,35,76,4.1,0.4,7.8,8.2,1.02,0.27,0.19,Bench
188,77,C,Team_3,38,31,17.6,3.5,6.1,11.2,0.84,1.8,3.33,Bench
182,107,PF,Team_13,34,47,18.1,3.7,9.1,7.2,1.36,0.77,2.24,Bench
199,82,PG,Team_30,26,18,17.5,25.1,2.6,8.8,2.73,1.53,3.1,Rotation
192,81,C,Team_7,33,30,32.0,30.1,11.9,3.0,1.83,1.34,3.11,Starter
218,104,PG,Team_14,36,78,30.8,18.4,3.5,7.3,0.96,2.99,0.99,Rotation
218,107,C,Team_30,28,59,19.3,29.9,4.8,3.1,2.37,1.93,3.95,Rotation
192,123,PG,Team_26,22,43,29.6,13.0,11.6,14.4,1.68,2.15,3.77,Rotation
184,120,SG,Team_25,25,22,2.2,3.6,3.1,6.6,1.49,0.91,3.61,Bench
181,112,PG,Team_6,35,26,20.2,9.1,2.0,6.4,1.68,2.93,1.26,Rotation
218,105,SF,Team_14,26,0,3.6,4.1,7.5,14.5,2.98,2.4,1.66,Bench
188,116,SG,Team_14,19,21,32.9,31.0,11.6,14.2,1.75,0.26,2.69,Starter
189,71,C,Team_29,39,7,19.1,8.4,11.9,11.0,2.43,3.0,1.15,Bench
190,84,C,Team_14,28,68,0.7,26.3,2.9,11.2,1.01,0.99,3.19,Rotation
176,118,PF,Team_20,33,23,20.9,2.5,3.6,13.4,0.25,0.57,4.96,Rotation
204,103,SF,Team_18,24,32,28.0,27.1,9.5,14.5,2.22,0.76,3.62,Rotation
204,108,PF,Team_9,28,11,5.1,3.0,1.9,13.2,0.77,1.89,3.45,Bench
192,95,SG,Team_12,19,3,10.7,33.2,3.9,0.4,2.57,1.58,1.18,Rotation
205,117,PF,Team_14,24,63,17.0,22.4,6.6,10.1,2.55,2.55,4.78,Rotation
218,74,SG,Team_24,31,78,15.8,23.7,2.9,14.3,2.05,0.33,0.99,Rotation
187,117,PF,Team_23,21,59,19.1,23.8,0.3,3.4,0.65,1.68,1.07,Rotation
194,94,PG,Team_16,30,8,0.6,9.6,0.2,8.2,1.15,2.63,1.27,Bench
209,120,SG,Team_2,33,41,28.0,15.5,11.7,14.9,0.58,2.38,3.06,Rotation
197,103,SG,Team_16,25,52,12.0,31.7,5.8,8.4,0.77,1.09,0.41,Rotation
216,116,PG,Team_18,24,76,26.7,7.2,11.7,4.9,0.55,2.11,2.73,Rotation
207,73,PG,Team_24,27,73,32.5,18.5,4.6,11.3,1.25,1.16,3.92,Rotation
212,103,SF,Team_9,34,59,26.1,11.3,9.8,14.8,2.17,2.29,3.57,Rotation
209,96,PG,Team_25,30,13,25.5,26.7,1.7,1.2,1.59,0.36,1.7,Rotation
210,124,PF,Team_8,27,50,22.0,16.0,0.7,1.9,0.21,0.85,1.81,Rotation
194,111,PG,Team_1,26,64,0.0,12.0,4.2,8.8,0.5,2.49,2.48,Rotation
177,123,PG,Team_5,23,26,34.3,20.8,0.5,11.4,2.98,0.65,3.87,Starter
182,125,SG,Team_7,21,21,31.7,3.7,5.8,11.5,1.91,0.52,1.43,Rotation
214,98,SG,Team_10,22,21,7.4,19.6,7.7,7.8,1.35,1.14,3.86,Rotation
206,74,PG,Team_22,29,63,6.9,27.4,1.4,14.5,2.87,2.16,4.19,Rotation
203,87,SF,Team_11,28,23,1.4,33.7,5.1,9.8,1.53,0.3,1.24,Rotation
181,73,SG,Team_12,26,29,14.4,29.6,10.9,7.2,2.43,1.05,2.81,Rotation
176,70,PF,Team_1,27,39,37.4,21.6,6.8,8.5,1.33,2.32,3.81,Starter
195,119,PF,Team_26,31,80,3.7,18.9,5.9,12.1,2.66,2.94,2.78,Rotation
180,89,PG,Team_6,37,22,21.5,11.5,7.7,13.5,1.77,0.55,0.09,Rotation
202,75,PG,Team_4,29,9,10.1,16.7,10.6,12.5,2.29,2.07,4.68,Rotation
216,89,SF,Team_3,21,32,32.7,21.6,9.7,8.9,2.31,1.69,2.89,Starter
210,89,PG,Team_4,19,71,19.3,4.5,3.0,1.0,1.76,0.3,0.2,Bench
206,115,C,Team_24,32,4,32.4,25.3,0.4,10.9,0.4,2.05,2.99,Starter
219,96,C,Team_27,37,26,35.3,8.6,3.6,11.4,0.98,1.94,2.28,Rotation
216,95,PG,Team_6,19,61,24.1,4.0,10.8,1.3,0.06,0.15,3.05,Rotation
183,101,C,Team_25,30,24,10.7,3.4,5.3,4.7,0.07,2.66,1.61,Bench
185,79,PF,Team_5,32,65,17.0,11.2,9.0,1.3,1.98,1.25,3.51,Rotation
197,87,PG,Team_27,33,19,24.0,11.2,9.3,6.1,2.86,0.24,4.53,Rotation
185,110,PF,Team_9,25,42,24.7,20.0,7.4,8.1,0.69,1.77,1.45,Rotation
176,81,PF,Team_4,22,66,2.5,16.0,2.2,2.6,2.18,2.24,0.04,Rotation
177,79,C,Team_14,32,57,13.3,26.2,6.2,9.0,1.67,0.36,4.44,Rotation
185,93,SF,Team_15,36,40,20.2,0.7,5.7,11.5,1.68,1.18,3.93,Rotation
209,93,PF,Team_28,34,63,12.8,3.2,7.7,13.2,2.49,0.78,1.67,Bench
189,122,C,Team_4,32,45,22.0,8.7,10.0,13.0,1.72,2.84,3.81,Rotation
217,120,SF,Team_22,39,59,6.7,1.4,0.4,9.9,2.83,1.87,1.7,Bench
185,107,C,Team_14,29,14,1.3,5.7,3.9,10.3,2.92,2.41,3.16,Bench
205,115,C,Team_29,24,26,13.0,25.5,9.0,1.7,2.23,0.99,0.2,Rotation
202,94,PG,Team_10,33,57,21.6,27.9,9.9,3.3,0.26,2.55,4.81,Rotation
202,77,SG,Team_27,28,23,0.4,20.7,2.2,14.5,2.05,0.94,1.61,Rotation
206,124,SF,Team_7,30,34,23.2,20.0,4.3,15.0,2.85,0.8,4.05,Rotation
199,83,C,Team_30,27,22,13.5,21.9,6.0,0.3,2.75,0.64,1.01,Rotation
194,112,PF,Team_18,35,7,37.7,28.0,7.0,11.4,0.61,0.82,1.72,Starter
202,100,PF,Team_20,36,15,29.7,29.5,4.7,9.5,2.69,1.65,4.82,Rotation
199,93,SG,Team_15,29,69,11.1,11.9,8.6,0.5,0.48,0.27,1.25,Rotation
185,85,SF,Team_29,24,60,36.9,14.6,5.4,8.7,0.24,0.16,3.68,Rotation
193,89,PG,Team_8,37,57,10.6,28.3,4.0,8.9,0.11,0.9,0.63,Rotation
202,107,SF,Team_9,20,28,4.1,7.4,5.1,5.1,2.89,0.72,4.8,Bench
175,116,PF,Team_5,38,62,1.0,33.0,2.0,13.8,0.7,2.25,1.4,Rotation
179,84,PF,Team_6,31,25,29.8,29.3,1.7,14.9,0.49,0.19,3.5,Rotation
184,83,PG,Team_26,27,8,12.1,15.4,7.5,13.9,0.72,1.36,0.99,Rotation
216,122,PG,Team_12,30,18,37.4,18.0,4.9,0.1,1.99,2.93,3.71,Rotation
208,81,PF,Team_7,34,70,23.5,15.3,11.3,3.6,0.47,0.92,2.95,Rotation
210,103,C,Team_7,37,24,6.2,8.0,4.1,8.0,1.89,1.31,0.45,Bench
176,77,C,Team_15,20,23,12.8,8.4,7.7,11.8,0.06,1.88,1.29,Bench
192,88,PG,Team_19,34,38,19.5,10.6,8.4,1.7,1.18,1.35,1.08,Rotation
187,115,C,Team_13,23,46,27.4,14.3,9.5,8.4,2.28,1.04,0.38,Rotation
179,74,PG,Team_18,35,60,22.5,31.3,4.4,3.4,0.79,2.38,1.05,Rotation
194,125,SF,Team_10,24,28,9.9,12.5,5.8,6.1,1.02,0.88,0.35,Rotation
176,96,SF,Team_8,25,19,18.1,19.7,9.4,14.1,0.31,1.23,2.45,Rotation
185,110,SF,Team_25,24,4,8.2,3.1,10.4,5.4,2.04,1.4,1.43,Bench
204,82,PG,Team_11,21,35,13.3,13.5,3.4,9.3,1.06,2.01,1.79,Rotation
206,101,PG,Team_8,39,61,10.9,15.0,2.9,2.8,0.54,1.98,4.03,Rotation
206,100,C,Team_8,33,49,34.1,17.6,4.1,1.2,0.04,2.84,1.63,Rotation
212,110,C,Team_15,34,19,29.9,16.2,7.1,13.7,1.82,2.76,0.84,Rotation
202,115,C,Team_2,35,10,20.2,23.1,10.0,14.9,1.45,1.33,4.56,Rotation
184,106,SG,Team_27,27,19,6.6,29.8,7.7,0.4,2.13,0.54,3.69,Rotation
196,71,PG,Team_20,27,5,22.6,22.1,2.4,7.2,1.53,0.65,4.64,Rotation
191,76,SF,Team_22,35,44,13.5,13.6,0.6,0.8,1.21,1.82,3.81,Rotation
196,117,SF,Team_24,25,25,1.4,27.0,6.7,8.3,2.65,0.1,0.62,Rotation
217,80,SG,Team_13,20,22,26.2,24.0,9.2,11.6,1.65,0.9,3.15,Rotation
193,80,SG,Team_18,24,4,9.7,24.2,6.1,6.9,2.4,1.61,2.81,Rotation
191,92,SF,Team_12,28,24,8.9,27.5,4.4,3.2,2.61,0.78,3.84,Rotation
198,100,PG,Team_8,35,3,25.2,3.9,2.4,8.6,1.56,0.24,2.46,Rotation
210,113,SF,Team_17,32,9,33.1,12.7,6.9,3.5,1.0,0.13,2.53,Rotation
206,114,SF,Team_27,21,33,10.7,5.9,7.3,12.7,0.48,0.2,2.88,Bench
210,77,SG,Team_6,34,57,29.5,27.0,10.0,11.7,0.75,0.87,2.95,Rotation
202,125,SG,Team_16,34,7,33.7,19.8,8.9,8.7,0.36,0.49,0.72,Rotation
188,101,C,Team_24,23,51,8.0,34.6,6.2,6.3,2.26,0.85,2.55,Rotation
210,117,SG,Team_24,34,27,34.9,23.8,9.7,12.7,0.95,1.56,1.72,Starter
180,90,SF,Team_28,23,8,10.8,2.7,1.4,10.2,2.64,2.35,3.55,Bench
183,100,C,Team_27,23,33,8.3,10.1,2.9,10.2,2.13,2.41,1.02,Rotation
195,70,SF,Team_23,24,58,13.7,32.4,9.0,10.3,2.0,0.68,4.09,Rotation
186,82,PG,Team_23,36,16,8.7,34.3,5.1,1.8,0.78,2.2,0.77,Rotation
204,80,PG,Team_14,30,32,21.8,7.8,6.9,8.8,0.13,2.47,0.27,Rotation
205,98,SG,Team_27,39,55,18.0,17.3,10.4,5.3,1.91,0.33,2.47,Rotation
214,73,C,Team_10,25,60,25.5,13.0,11.1,6.0,0.04,1.72,1.46,Rotation
178,105,PF,Team_27,35,36,27.5,7.3,11.1,8.3,0.99,1.2,4.78,Rotation
205,84,PG,Team_28,28,12,3.1,12.9,4.3,14.9,2.89,0.96,0.35,Rotation
201,128,PG,Team_25,27,28,5.8,15.0,7.4,13.6,1.63,0.28,5.0,Rotation
199,72,PG,Team_2,27,39,30.0,23.3,7.5,14.9,1.88,1.65,1.95,Rotation
179,125,PG,Team_13,29,54,2.5,17.6,3.4,12.1,0.42,1.29,3.93,Rotation
180,120,SG,Team_1,32,13,25.0,29.1,5.5,1.8,0.16,0.59,4.59,Rotation
179,98,C,Team_28,23,7,25.2,33.0,5.0,2.2,1.42,1.73,1.66,Rotation
201,90,PG,Team_18,25,31,28.0,13.4,8.2,3.4,2.1,1.29,1.33,Rotation
182,71,SG,Team_30,35,10,8.3,17.5,7.2,15.0,2.1,2.66,3.69,Rotation
183,75,C,Team_14,27,68,5.7,25.5,10.9,7.6,2.59,2.43,4.0,Rotation
189,100,C,Team_3,37,49,17.1,28.9,3.0,11.6,2.01,2.1,2.85,Rotation
210,123,PF,Team_15,39,36,1.6,7.7,7.2,11.4,0.01,0.22,1.11,Bench
215,93,SF,Team_9,31,44,32.0,23.0,8.4,14.6,2.22,0.54,1.81,Starter
181,109,PG,Team_26,27,68,28.4,28.7,0.7,1.4,2.92,2.25,4.66,Rotation
206,86,SG,Team_13,31,65,33.6,25.9,7.6,1.3,0.1,2.22,1.33,Starter
182,74,C,Team_23,32,25,2.7,24.4,7.1,11.4,0.39,1.15,1.87,Rotation
189,71,PF,Team_5,26,29,35.0,33.0,3.8,0.2,0.91,1.84,4.63,Starter
211,127,SF,Team_5,32,76,28.8,26.1,11.8,13.1,2.33,1.61,3.7,Rotation
193,81,C,Team_22,31,37,4.3,17.1,4.9,7.7,1.54,2.02,3.86,Rotation
213,74,C,Team_2,28,26,4.0,30.4,2.1,3.9,2.13,2.14,0.32,Rotation
180,111,PG,Team_1,20,80,34.2,15.3,6.6,13.7,0.13,2.14,2.92,Rotation
193,129,SF,Team_27,30,50,17.7,27.9,4.3,11.1,1.0,2.51,2.09,Rotation
202,110,SF,Team_17,34,14,38.0,21.9,2.8,4.4,0.61,0.47,2.39,Starter
191,89,SG,Team_19,25,61,24.1,21.2,4.0,11.1,2.44,2.97,3.19,Rotation
216,77,PF,Team_17,20,29,26.1,25.9,8.8,4.6,0.46,1.85,0.24,Rotation
193,70,SG,Team_9,34,31,17.8,24.5,3.6,8.1,1.32,1.2,4.39,Rotation
205,125,PF,Team_10,24,49,16.6,18.7,6.9,11.2,0.07,1.96,1.32,Rotation
185,75,SG,Team_29,34,6,30.5,31.0,0.0,6.4,1.74,1.31,4.03,Starter
189,125,PF,Team_15,31,38,17.1,25.3,1.4,12.2,0.08,0.86,3.78,Rotation
184,123,PG,Team_13,28,60,18.9,20.3,8.9,2.4,2.67,2.42,3.59,Rotation
217,80,PF,Team_29,38,15,14.9,24.6,2.5,7.8,0.41,0.28,4.2,Rotation
197,72,SG,Team_21,27,74,7.5,12.0,9.5,0.4,0.37,0.49,4.94,Rotation
177,100,SF,Team_25,20,36,32.3,35.0,3.3,14.7,0.01,0.87,0.56,Starter
177,97,C,Team_21,39,52,8.4,16.4,2.5,2.6,0.07,0.1,0.33,Rotation
192,116,PF,Team_17,34,77,11.5,16.6,8.3,2.5,0.43,2.01,3.52,Rotation
199,112,PF,Team_27,21,22,22.5,13.7,1.2,6.6,0.79,1.7,4.9,Rotation
217,125,SF,Team_28,20,58,12.4,11.3,4.4,1.0,1.88,2.58,1.16,Rotation
194,74,PG,Team_23,28,27,13.4,33.7,0.9,13.1,2.87,1.67,2.08,Rotation
203,129,SG,Team_7,38,68,0.1,33.9,2.4,2.9,2.19,0.23,1.81,Rotation
196,95,PG,Team_4,23,50,30.4,33.2,1.9,9.5,2.08,0.32,4.93,Starter
189,85,PF,Team_3,26,81,18.8,11.3,9.7,11.8,1.42,2.54,1.57,Rotation
213,122,PF,Team_1,30,67,7.5,21.7,6.9,7.5,2.51,1.78,3.39,Rotation
184,100,PG,Team_7,22,72,27.1,6.5,9.8,0.5,0.05,1.63,3.88,Rotation
195,97,SG,Team_5,32,10,24.9,25.3,11.9,4.8,0.93,2.54,2.07,Rotation
203,76,PF,Team_26,33,34,14.3,9.5,6.7,9.1,2.22,1.66,0.68,Bench
206,107,PF,Team_17,39,10,22.0,24.0,11.5,5.6,2.16,0.9,3.49,Rotation
184,78,PG,Team_17,21,70,25.3,25.1,1.2,9.7,2.29,2.94,1.32,Rotation
187,108,C,Team_15,33,16,2.4,34.9,1.4,7.7,2.17,2.55,0.53,Rotation
197,104,SF,Team_3,22,54,15.9,27.5,6.0,7.2,0.93,0.95,1.69,Rotation
197,112,PF,Team_3,33,81,19.9,20.2,1.5,3.7,2.72,2.09,1.17,Rotation
205,96,SG,Team_2,27,25,27.5,17.2,11.0,14.3,2.51,0.17,1.94,Rotation
178,81,C,Team_8,36,46,14.5,2.0,6.1,8.4,0.84,1.5,1.08,Bench
177,122,PG,Team_13,31,25,6.5,33.1,10.5,3.3,2.71,2.1,2.15,Rotation
195,94,PG,Team_28,27,56,3.4,6.4,2.6,5.5,0.44,1.17,1.04,Bench
176,112,SG,Team_24,22,80,30.8,1.4,7.8,1.7,1.25,2.19,3.95,Rotation
178,98,C,Team_6,31,73,18.2,12.2,3.2,11.9,2.44,0.96,4.87,Rotation
175,100,SG,Team_5,28,78,8.7,8.0,6.7,8.9,2.2,1.43,1.37,Bench
189,127,PF,Team_13,26,47,30.6,17.0,10.4,11.7,1.0,1.56,2.5,Rotation
207,103,C,Team_30,32,25,30.9,32.3,3.4,10.3,2.5,1.61,0.55,Starter
180,102,SF,Team_22,34,40,24.7,33.5,5.6,14.4,0.28,2.97,0.97,Rotation
181,96,SF,Team_1,37,27,4.6,10.0,6.2,11.2,2.37,2.77,0.38,Bench
193,125,SG,Team_18,25,18,11.5,31.8,7.4,10.1,2.08,2.09,3.72,Rotation
218,125,SF,Team_7,30,0,33.5,31.5,9.6,9.1,0.77,1.19,2.89,Starter
175,71,SG,Team_17,31,33,4.6,15.4,1.5,1.1,2.99,2.06,1.54,Rotation
213,83,PF,Team_8,33,40,26.6,19.0,6.4,1.0,2.18,1.08,4.71,Rotation
193,82,PF,Team_19,33,81,9.7,1.7,1.7,11.6,2.6,2.39,0.75,Bench
219,93,SG,Team_16,36,64,1.3,0.7,2.2,10.8,0.78,0.41,0.78,Bench
200,74,PF,Team_14,20,73,26.2,5.4,5.9,3.6,2.25,0.17,0.09,Rotation
218,103,SF,Team_20,32,3,10.1,18.3,1.0,14.8,0.15,1.0,0.95,Rotation
186,124,PF,Team_23,38,13,28.2,16.5,1.0,2.2,2.99,1.1,1.56,Rotation
196,92,SF,Team_10,25,62,13.9,0.4,2.2,6.7,0.06,2.87,4.8,Bench
187,88,SF,Team_23,38,20,8.3,3.9,5.7,15.0,0.68,2.81,4.77,Bench
202,99,PG,Team_2,20,63,34.6,14.7,2.2,13.6,1.53,1.5,0.56,Rotation
188,118,PF,Team_21,20,25,13.5,28.2,4.5,3.0,0.92,1.43,3.13,Rotation
196,112,PF,Team_24,23,68,34.8,18.9,10.4,1.5,2.83,2.12,0.91,Rotation
204,85,SG,Team_16,21,78,36.5,24.1,11.1,1.5,1.74,2.71,3.68,Starter
218,121,SG,Team_25,21,23,15.4,15.9,6.6,3.9,1.13,2.8,1.85,Rotation
194,119,C,Team_13,19,9,27.3,13.3,11.9,7.5,1.56,0.8,1.34,Rotation
218,121,SF,Team_5,37,80,15.1,31.8,8.5,12.8,0.78,2.6,0.71,Rotation
201,109,PG,Team_18,38,31,24.9,29.0,1.6,0.5,2.11,1.73,3.37,Rotation
212,103,SF,Team_20,30,72,29.3,7.0,8.9,7.4,2.74,1.97,2.14,Rotation
216,118,PF,Team_11,24,30,24.3,28.5,8.0,2.2,2.4,1.22,2.12,Rotation
215,80,C,Team_5,39,14,11.0,8.8,10.4,9.7,0.35,1.47,2.54,Bench
208,83,SF,Team_22,38,49,11.7,1.4,6.0,10.9,2.07,1.48,2.4,Bench
213,117,C,Team_28,24,2,32.7,27.6,7.1,3.6,0.86,2.15,1.96,Starter
215,116,SF,Team_22,31,34,21.4,5.4,4.7,7.5,0.11,0.93,2.2,Rotation
218,84,PF,Team_13,39,53,34.3,9.9,0.2,7.4,1.17,1.14,3.78,Rotation
211,104,PF,Team_28,28,76,15.9,26.8,7.2,1.7,1.36,2.25,4.63,Rotation
175,127,SF,Team_1,19,70,10.0,17.0,11.4,10.4,0.06,2.6,3.95,Rotation
189,76,PG,Team_6,34,25,23.1,24.2,2.0,9.6,2.53,0.31,1.96,Rotation
206,98,PF,Team_11,32,34,33.8,1.0,2.1,5.4,2.83,1.11,0.92,Rotation
182,113,SG,Team_10,36,27,19.1,11.8,4.9,1.2,1.41,0.2,0.58,Rotation
207,123,PG,Team_1,32,15,10.6,12.4,10.1,6.4,0.21,0.56,4.71,Rotation
192,91,SF,Team_16,28,47,8.4,8.6,7.0,6.3,1.96,0.95,1.27,Bench
219,92,PG,Team_13,38,80,17.1,13.1,6.1,7.0,0.27,0.89,3.71,Rotation
203,93,SG,Team_21,23,68,32.5,12.8,10.4,4.2,2.58,0.78,1.41,Rotation
206,104,PF,Team_27,20,75,10.9,33.0,2.4,14.3,2.69,2.64,1.78,Rotation
207,120,PF,Team_16,35,21,21.0,29.7,11.4,0.1,2.9,1.15,1.96,Rotation
179,79,PF,Team_15,19,11,6.6,28.7,11.6,12.8,0.15,2.16,3.43,Rotation
192,77,SG,Team_7,19,57,28.2,0.1,9.8,8.5,0.5,2.7,3.05,Rotation
184,117,PG,Team_14,24,38,17.4,12.8,3.5,7.8,1.79,0.72,4.06,Rotation
210,117,SF,Team_30,25,35,9.1,5.5,4.5,13.2,0.74,0.05,4.32,Bench
207,81,SF,Team_24,25,5,28.7,10.7,4.8,3.4,1.19,0.93,3.71,Rotation
197,98,PG,Team_11,34,47,27.7,5.9,2.0,2.5,1.3,1.08,4.95,Rotation
214,98,PF,Team_27,37,7,1.3,2.6,0.5,0.5,1.55,0.3,1.23,Bench
179,92,SF,Team_13,27,69,16.8,19.4,0.8,15.0,2.21,0.46,2.69,Rotation
208,95,PF,Team_5,19,54,22.5,26.6,7.4,3.7,0.83,0.3,3.98,Rotation
198,106,C,Team_18,36,60,9.7,17.2,11.6,1.5,2.14,0.15,1.75,Rotation
191,101,C,Team_3,25,9,2.1,10.0,1.0,12.2,2.23,2.37,1.76,Bench
205,121,SF,Team_12,36,47,10.8,3.5,7.7,14.7,1.17,1.56,3.06,Bench
181,107,PG,Team_7,28,65,33.0,30.1,1.4,14.4,1.71,1.73,4.1,Starter
191,126,PG,Team_26,38,23,12.9,22.4,6.9,9.6,1.48,2.18,0.91,Rotation
202,75,PG,Team_20,20,27,29.9,5.3,5.3,1.1,2.82,2.48,2.84,Rotation
212,77,PF,Team_15,29,33,26.7,10.4,0.4,9.8,1.7,1.9,4.69,Rotation
196,86,C,Team_1,36,56,36.4,27.4,4.3,6.0,0.24,2.05,3.48,Starter
189,81,PF,Team_19,29,66,33.1,26.6,9.4,9.9,1.77,1.43,4.43,Starter
211,91,SG,Team_10,32,25,35.8,23.2,2.4,14.8,0.76,2.75,0.02,Starter
189,83,SG,Team_14,31,62,0.9,3.3,6.2,4.0,0.93,1.2,2.38,Bench
199,103,SF,Team_15,19,21,11.3,22.6,3.1,8.0,1.28,1.25,3.62,Rotation
195,88,SG,Team_2,28,35,33.2,21.4,11.1,7.0,0.29,1.7,1.09,Starter
212,75,PG,Team_25,33,77,14.2,21.3,11.1,8.3,0.06,0.87,3.31,Rotation
176,87,SF,Team_17,37,36,2.0,28.8,8.7,7.9,0.52,0.27,0.98,Rotation
201,105,C,Team_25,35,2,35.3,4.1,8.3,8.6,1.08,2.45,1.22,Rotation
206,123,C,Team_10,28,73,17.2,0.9,6.6,8.2,1.85,0.03,3.54,Bench
195,106,SG,Team_5,26,63,2.0,8.1,9.4,2.1,0.77,2.83,0.46,Bench
178,107,SG,Team_28,25,22,10.8,3.8,11.8,3.9,2.51,2.79,2.46,Bench
218,84,C,Team_6,36,70,32.5,26.7,11.5,2.4,1.7,2.85,2.63,Starter
193,107,SG,Team_6,22,57,30.0,2.7,9.7,4.3,2.31,1.45,1.36,Rotation
176,109,SG,Team_28,24,11,37.9,12.7,1.6,10.8,1.72,2.18,4.65,Rotation
200,78,PF,Team_6,20,51,16.7,31.4,10.3,14.3,0.91,0.96,4.7,Rotation
208,122,C,Team_25,31,10,11.5,31.4,7.1,3.3,0.94,1.95,4.13,Rotation
188,123,C,Team_14,39,8,5.1,12.5,6.4,5.1,0.16,0.52,1.96,Rotation
189,75,SG,Team_13,30,4,11.3,21.2,6.5,8.7,1.47,1.24,2.58,Rotation
194,123,PG,Team_13,23,69,7.6,6.9,3.1,7.4,2.16,1.12,4.79,Bench
208,71,PF,Team_25,37,70,25.4,2.7,2.5,9.6,2.64,1.4,2.33,Rotation
210,85,PG,Team_27,20,17,29.1,26.8,5.4,5.2,2.97,2.99,1.75,Rotation
193,121,SG,Team_10,29,78,30.5,0.3,7.6,0.8,0.16,1.41,0.24,Rotation
183,70,C,Team_16,26,64,28.6,29.0,7.8,6.0,2.22,0.46,2.35,Rotation
181,99,PG,Team_7,22,78,18.6,11.8,6.3,4.8,1.72,2.47,4.15,Rotation
204,129,SF,Team_3,22,53,14.9,4.6,9.9,7.0,0.89,1.3,4.75,Bench
187,117,PG,Team_15,29,8,3.8,17.7,11.1,6.4,1.86,2.77,2.24,Rotation
201,102,C,Team_23,32,70,22.0,34.0,2.6,11.5,0.14,2.01,2.07,Rotation
218,70,SG,Team_5,27,59,17.2,25.8,8.8,8.5,2.78,2.04,2.66,Rotation
209,108,PG,Team_25,38,8,9.2,26.6,2.8,2.4,1.14,2.07,3.7,Rotation
187,85,SG,Team_8,32,43,30.5,14.2,10.1,7.7,1.47,0.52,4.59,Rotation
189,86,PF,Team_26,21,10,27.0,15.8,6.1,13.8,0.61,1.94,2.67,Rotation
183,117,SF,Team_28,31,2,21.6,29.5,4.5,3.4,2.06,2.22,1.21,Rotation
219,117,C,Team_22,32,76,7.6,2.9,9.2,9.1,2.6,0.56,0.52,Bench
197,107,C,Team_5,35,4,21.7,1.9,0.9,2.9,1.09,0.81,3.12,Rotation
210,87,SG,Team_26,21,31,7.8,24.1,6.8,6.5,1.78,2.67,4.48,Rotation
214,91,SF,Team_2,33,21,27.8,9.5,6.6,14.9,2.4,0.77,2.17,Rotation
177,91,C,Team_27,39,53,6.6,35.0,10.4,8.2,2.26,0.19,4.41,Rotation
208,129,PG,Team_28,20,52,28.1,34.8,3.8,10.5,2.37,0.3,2.86,Rotation
193,128,C,Team_19,39,61,20.5,22.5,3.6,6.5,2.19,1.53,2.64,Rotation
202,104,PG,Team_11,28,49,37.1,16.2,1.1,13.3,1.7,2.79,1.5,Rotation
197,100,C,Team_11,33,25,17.7,0.3,6.5,3.7,2.8,0.86,1.55,Bench
214,109,PG,Team_3,37,66,9.1,21.1,0.3,5.2,1.76,2.92,1.83,Rotation
219,96,PF,Team_13,39,53,31.9,3.1,11.2,10.9,2.3,2.8,2.19,Rotation
181,105,SG,Team_20,30,40,22.1,31.6,2.8,11.1,1.02,1.97,4.89,Rotation
215,124,PF,Team_19,35,7,20.4,4.0,5.3,11.8,0.6,1.54,0.79,Rotation
186,73,PG,Team_23,34,23,4.0,3.5,1.9,13.4,1.16,0.71,2.46,Bench
188,118,SG,Team_29,26,12,14.5,25.2,4.0,9.2,2.11,1.78,4.93,Rotation
189,123,SF,Team_15,23,74,0.2,5.4,11.0,11.3,2.01,1.09,2.97,Bench
177,74,PG,Team_6,33,59,8.2,20.5,11.8,4.1,0.52,1.73,2.66,Rotation
189,94,C,Team_13,26,13,20.0,27.8,3.4,1.3,0.44,2.05,1.64,Rotation
198,100,C,Team_24,36,45,18.0,0.1,9.8,14.8,0.84,0.01,3.38,Bench
182,83,SF,Team_18,39,4,21.6,5.3,1.9,12.9,0.02,0.15,2.24,Rotation
179,99,PF,Team_18,26,12,33.0,6.2,1.7,10.8,1.82,1.08,1.24,Rotation
178,116,PG,Team_1,37,23,9.9,19.4,1.6,1.4,2.76,1.67,3.59,Rotation
188,126,C,Team_21,35,15,25.7,27.9,11.3,4.7,0.5,1.08,2.29,Rotation
190,81,SG,Team_23,22,28,20.9,30.1,8.4,6.6,0.6,0.19,2.25,Rotation
